ID;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators
1048;Селигерская, вход-выход 6, вестибюль 1;37.545471;55.864949;Селигерская;Люблинско-Дмитровская линия;;8;
1049;Селигерская, вход-выход 7, вестибюль 2;37.547928;55.867540;Селигерская;Люблинско-Дмитровская линия;;8;
1050;Селигерская, вход-выход 8, вестибюль 2;37.547848;55.867778;Селигерская;Люблинско-Дмитровская линия;;8;
1051;Селигерская, вход-выход 9, вестибюль 2;37.546311;55.867250;Селигерская;Люблинско-Дмитровская линия;;8;
1052;Селигерская,вход-выход 10, вестибюль 2;37.546223;55.867575;Селигерская;Люблинско-Дмитровская линия;;8;
1053;Мичуринский проспект, вход-выход 1;37.483401;55.689594;Мичуринский проспект;Солнцевская линия;;6;
1054;Мичуринский проспект, вход-выход 2;37.483989;55.688560;Мичуринский проспект;Солнцевская линия;;6;
1055;Озерная, вход-выход 2, вестибюль 1;37.450153;55.671377;Озерная;Солнцевская линия;;6;
1056;Озерная, вход-выход 3, вестибюль 1;37.450714;55.671623;Озерная;Солнцевская линия;;6;
1057;Озерная, вход-выход 4, вестибюль 1;37.451291;55.670665;Озерная;Солнцевская линия;;6;
1058;Озерная, вход-выход 1, вестибюль 2;37.447595;55.670413;Озерная;Солнцевская линия;;6;
1059;Говорово, вход-выход 3, вестибюль 1;37.418369;55.659399;Говорово;Солнцевская линия;;4;
1060;Говорово, вход-выход 4, вестибюль 1;37.418985;55.659401;Говорово;Солнцевская линия;;4;
1061;Говорово, вход-выход 1, вестибюль 2;37.415586;55.659374;Говорово;Солнцевская линия;;4;
1062;Говорово, вход-выход 2, вестибюль 2;37.416347;55.659387;Говорово;Солнцевская линия;;4;
1063;Солнцево, вход-выход 3, вестибюль 1;37.391905;55.650061;Солнцево;Солнцевская линия;;4;
1064;Солнцево, вход-выход 1, вестибюль 2;37.389874;55.648598;Солнцево;Солнцевская линия;;4;
1065;Солнцево, вход-выход 2, вестибюль 2;37.390365;55.648455;Солнцево;Солнцевская линия;;4;
1066;Боровское шоссе, вход-выход 2, вестибюль 1;37.371789;55.648399;Боровское шоссе;Солнцевская линия;;4;
1067;Боровское шоссе, вход-выход 1, вестибюль 2;37.368589;55.647142;Боровское шоссе;Солнцевская линия;;4;
1068;Новопеределкино, вход-выход 3, вестибюль 1;37.356337;55.640613;Новопеределкино;Солнцевская линия;;4;
1069;Новопеределкино, вход-выход 4, вестибюль 1;37.356265;55.640068;Новопеределкино;Солнцевская линия;;4;
